channel_id,sequence,send_height,send_time,ack_height,ack_time,block_delay,fee_amount,fee_denom
channel-0,4045659,30549913,2025-02-28T20:14:31.410113,30549926.0,2025-02-28T20:14:46.114331,13.0,,
channel-750,690818,30549916,2025-02-28T20:14:34.923239,30549921.0,2025-02-28T20:14:40.407238,5.0,,
channel-6994,1329245,30549917,2025-02-28T20:14:36.063935,30549941.0,2025-02-28T20:15:03.778174,24.0,,
channel-750,690819,30549918,2025-02-28T20:14:37.088128,30549945.0,2025-02-28T20:15:08.256680,27.0,,
channel-0,4045660,30549918,2025-02-28T20:14:37.088128,30549946.0,2025-02-28T20:15:10.478748,28.0,,
channel-38946,124786,30549919,2025-02-28T20:14:38.181746,30549936.0,2025-02-28T20:14:58.107025,17.0,,
channel-750,690820,30549922,2025-02-28T20:14:41.536334,30549931.0,2025-02-28T20:14:52.666487,9.0,,
channel-6994,1329246,30549930,2025-02-28T20:14:51.627931,30549941.0,2025-02-28T20:15:03.778174,11.0,,
channel-75,846261,30549940,2025-02-28T20:15:02.739923,30549948.0,2025-02-28T20:15:12.748937,8.0,,
channel-0,4045661,30549945,2025-02-28T20:15:08.256680,30549955.0,2025-02-28T20:15:21.477851,10.0,,
channel-2494,32128,30549951,2025-02-28T20:15:16.040325,30549961.0,2025-02-28T20:15:29.805415,10.0,,
channel-75,846262,30549958,2025-02-28T20:15:26.055277,30549967.0,2025-02-28T20:15:36.098292,9.0,,
channel-320,119501,30549965,2025-02-28T20:15:33.994005,30549975.0,2025-02-28T20:15:45.361265,10.0,,
channel-75,846263,30549969,2025-02-28T20:15:38.290087,30549977.0,2025-02-28T20:15:47.518808,8.0,,
channel-79241,958,30549974,2025-02-28T20:15:44.298048,30549986.0,2025-02-28T20:15:59.181986,12.0,,
channel-208,1493252,30549975,2025-02-28T20:15:45.361265,30549984.0,2025-02-28T20:15:55.496373,9.0,,
channel-0,4045662,30549986,2025-02-28T20:15:59.181986,30549997.0,2025-02-28T20:16:16.500796,11.0,,
channel-750,690821,30550002,2025-02-28T20:16:22.111239,30550015.0,2025-02-28T20:16:38.532735,13.0,,
