channel_id,sequence,send_height,send_time,ack_height,ack_time,block_delay,fee_amount,fee_denom
channel-75,846469,30599914,2025-03-01T13:30:57.261087,30599922.0,2025-03-01T13:31:06.495724,8.0,,
channel-0,4046782,30599923,2025-03-01T13:31:07.647907,30599936.0,2025-03-01T13:31:23.170264,13.0,,
channel-89298,19016,30599934,2025-03-01T13:31:21.059530,30599946.0,2025-03-01T13:31:34.053015,12.0,,
channel-122,669624,30599941,2025-03-01T13:31:28.614370,30599944.0,2025-03-01T13:31:31.943985,3.0,,
channel-19774,346892,30599944,2025-03-01T13:31:31.943985,30599953.0,2025-03-01T13:31:43.414670,9.0,,
channel-6994,1329798,30599944,2025-03-01T13:31:31.943985,30599955.0,2025-03-01T13:31:47.226984,11.0,,
channel-1,409678,30599947,2025-03-01T13:31:35.125586,30599965.0,2025-03-01T13:31:59.157937,18.0,,
channel-75,846470,30599949,2025-03-01T13:31:38.692395,30599959.0,2025-03-01T13:31:51.486267,10.0,,
channel-750,691766,30599951,2025-03-01T13:31:41.173938,30599954.0,2025-03-01T13:31:46.101183,3.0,,
channel-122,669625,30599953,2025-03-01T13:31:43.414670,30599957.0,2025-03-01T13:31:49.312596,4.0,,
channel-0,4046783,30599969,2025-03-01T13:32:04.426546,30599978.0,2025-03-01T13:32:18.347272,9.0,,
channel-750,691767,30599972,2025-03-01T13:32:11.690455,30599977.0,2025-03-01T13:32:17.221841,5.0,,
channel-340,3312,30599978,2025-03-01T13:32:18.347272,30599995.0,2025-03-01T13:32:39.307354,17.0,,
channel-19774,346893,30599989,2025-03-01T13:32:31.726132,30600006.0,2025-03-01T13:32:52.363303,17.0,,
channel-73,51398,30599991,2025-03-01T13:32:34.606512,30600004.0,2025-03-01T13:32:50.149981,13.0,,
channel-20082,9973,30599992,2025-03-01T13:32:35.846832,30600167.0,2025-03-01T13:36:11.481075,175.0,,
channel-259,314992,30599992,2025-03-01T13:32:35.846832,30599997.0,2025-03-01T13:32:42.645339,5.0,,
channel-0,4046784,30599995,2025-03-01T13:32:39.307354,30600009.0,2025-03-01T13:32:55.939065,14.0,,
channel-0,4046785,30600002,2025-03-01T13:32:47.827430,30600013.0,2025-03-01T13:33:00.618076,11.0,,
channel-0,4046786,30600006,2025-03-01T13:32:52.363303,30600019.0,2025-03-01T13:33:08.271720,13.0,,
channel-0,4046787,30600007,2025-03-01T13:32:53.567657,30600031.0,2025-03-01T13:33:24.610790,24.0,,
channel-320,119597,30600011,2025-03-01T13:32:58.366642,30600022.0,2025-03-01T13:33:12.814889,11.0,,
channel-19774,346894,30600013,2025-03-01T13:33:00.618076,30600025.0,2025-03-01T13:33:16.986761,12.0,,
channel-75,846471,30600017,2025-03-01T13:33:06.103688,30600022.0,2025-03-01T13:33:12.814889,5.0,,
channel-492,20170,30600021,2025-03-01T13:33:10.583590,30600031.0,2025-03-01T13:33:24.610790,10.0,,
channel-19774,346895,30600028,2025-03-01T13:33:20.413526,30600036.0,2025-03-01T13:33:30.037730,8.0,,
channel-208,1493594,30600031,2025-03-01T13:33:24.610790,30600045.0,2025-03-01T13:33:43.960241,14.0,,
channel-98451,542,30600034,2025-03-01T13:33:27.847334,30600045.0,2025-03-01T13:33:43.960241,11.0,,
